x,y
-0.1330912834937827,-0.08517096240869267
-0.14356313207314667,-0.09037683469702222
-0.7267907493892537,-0.10695553329639658
-0.6646990726045813,-0.17871378851160377
-0.2995631196170236,-0.3838483703748383
-0.8018509138415549,-0.24834936291190815
-0.738418136294167,-0.1426946107638846
-0.7280870885016868,-0.15161987460637158
-0.7072011337324673,-0.17412582396221837
-0.6224964970117735,-0.14206586369818355
-0.6798575792387977,-0.21426207223754298
-0.6455499232147202,-0.3466428496992334
-0.2755994071219966,-0.45233457834402924
-0.6822718114670386,0.3978728409115378
-0.46341474208542793,0.7496479771231301
-0.49215474340655174,0.5809116695452752
-0.6451032317307779,0.5944932021093117
-0.4736429409169523,0.9185473348143124
-0.543478734272665,0.4325366093452573
-1.195348307321277,2.870122951235565
-0.6226561779120796,0.5576671878688034
0.42842901170292047,-0.15103124561959594
0.5259555871649552,-0.3895106961246804
0.40898825942029066,-0.5007294808020096
0.5249476407308568,-0.18200471575015711
0.5383790806713797,-0.43765118080632254
0.37417522163107997,-0.32735808984445147
0.3944036764506213,-0.2863804448146511
0.4994374875186086,-0.3312691973073375
0.4246480530382301,-0.26891048594555816
0.2066905662193567,-0.0655094736170787
2.227724174482748,-0.45437250789934097
0.42755206007611546,-0.27377354549085253
0.661588417275461,0.9351056362315061
0.5977758237067897,0.400037009980496
1.1392956534516836,0.5368815320980287
9.419086396201067,4.1919818818695775
0.5208755504470519,0.9667205305693842
0.509628789624035,1.1045839752635909
0.5056590268802272,0.8969337253659898
0.6769232015328837,0.8356388907348896
0.48736238299843154,-0.14701302498045285
0.8710443572727615,-0.4941812295254576
-0.46689502320439136,0.8959561511533749
-0.43239477235316637,0.8859488186825213
-0.4450827303468717,0.5341132444261018
-0.6716890146790253,0.48982295734147185
-0.7325244512141595,1.2737462166975766
-0.6608965105713406,0.5657610433011184
-0.10895519556397511,-0.47545990225738094
-0.6170427577811337,-0.1739340340394811
-0.7090639531286215,-0.23630251315831363
-0.20496735698389615,-0.12648097497391056
-0.6540616547921485,-0.412696208957521
-0.6833341214506565,-0.10880298702071899
-0.6877882293591799,0.39329679606115864
0.6209156069898818,0.7335794163898399
-0.6461620697008404,-0.4256433458005799
-0.6208998420351654,-0.4747786040049454
-0.2769207066335037,-0.45415713191882434
-0.5453964684386919,0.6387298109511622
0.3423988925397476,-0.43601824001577516
0.5426841116492288,-0.4394922691850882
0.3793755416880557,-0.3305350585839886
0.39154557788966166,-0.15058208598079018
-0.6483563681242765,0.5954528891426232
-0.654769982055866,-0.17581990114025017
-0.7051391747647634,-0.11255433052300423
-0.6641354223669395,-0.2506973439972775
-0.6870188422199193,-0.1754934510279519
-0.6525579199849092,-0.18305466843215143
-0.6663627199279264,-0.20362368084215862
0.37880945471905,-0.329846259190811
0.4826833233875278,-0.3577593101305145
-0.6428704615812818,-0.42310865198629166
-0.7348626049538612,-0.4276276203123752
-0.635993641657238,-0.41678752440287287
0.5332203590595358,-0.4292756723109269
0.4163157709213103,-0.33039727703829885
-0.6777465649694526,-0.18868855637092352
-0.2691953191378744,-0.4469076264318367
0.4957186975025911,-0.14756566594602663
-0.6637624924116537,-0.2532874909673846
-0.6485111107163081,-0.35108840642949335
0.31634779623956033,-0.45073092290783073
0.36232124578520436,-0.28366352075616236
0.5142409688592601,-0.2691677456335366
0.5091406169640487,-0.18095299283640026
-0.6169056627527811,-0.2763740882073004
-0.6467970540487433,-0.23999376518114385
-0.6187640142444922,-0.3887186427048558
0.03319344800615746,-0.44811850826375105
0.30747596584782494,0.4223822837518579
-0.6787659760038577,-0.09323233532663246
0.48122515851290826,-0.13839769213225592
0.3804218839284276,0.551529934811063
-0.6161226792495161,-0.45003565566430337
-0.6884895540244257,-0.12389248369573186
-0.6397721395872368,-0.3782022382816627
0.602450008421637,-0.23841817260718884
0.4930585875777373,-0.3243665637718045
0.028682446903027882,-0.03321627279688703
-0.6540331870154591,-0.27630869978567285
-0.4588574991785676,-0.2076700990834739
-0.2840819024924838,-0.4649094897322961
-0.7062719677819596,-0.3745925160075331
-0.7885186120874139,-0.14139830343473234
0.46571803885523383,1.114340848859827
-0.3508903380597906,-0.4624585525129433
-0.6713903720992886,-0.3738229083167129
0.4955707960875312,-0.1441496876547593
0.3947875928618155,-0.20620769353688376
0.5292112844959225,0.5248339708310481
0.44860617443083917,-0.12647274413565207
0.5246080392756196,-0.44036401480801285
-0.5861876759940186,-0.2447901094667009
0.36725721202381595,-0.2901158594999172
0.4139657968849493,-0.26127474065518125
0.3517612571454974,-0.12411985563514635
-0.44748217724713035,0.5362761613114092
-0.6366254675313466,-0.23230997117667476
0.4969769856776363,-0.3265645747926852
-0.6748800537293664,-0.3063770200011433
-0.601176486739712,-0.2734543249464642
-0.6715837511046227,-0.21929905634487457
-0.6654087447480334,-0.17656503369012996
-0.6359037380862005,0.5668586502659488
-0.4589465427770125,0.5358319647031224
-0.6478638809601092,-0.212372592340596
-0.6509907762700134,-0.1734160133958675
0.5589317979042473,0.9967453437673762
-0.6488248331591151,0.45941881290066633
-0.6524597140104317,0.6020323483576824
0.4826305501792794,-0.3678566288963914
-0.7612978157476468,0.5574055827496928
-0.6413010572600057,-0.41249141755987273
-0.4958982329590055,0.5654170180002207
0.9319405268182975,0.904781608578722
0.566699816976954,1.0112061912189207
-0.4659598790646033,0.9309602987557658
0.4198105642127714,0.7391242666222422
-0.25763508189118,-0.36322831409522777
0.43826382405437986,-0.20826497539304412
-0.7145636978090508,-0.23983593594969135
0.3588046660767486,-0.29940369427263064
-0.6898904602430176,0.5937534233189591
0.5040271644117151,-0.1803905546731931
0.5606388255971388,0.8628489112227846
-0.6317013468296864,-0.2599984725687949
0.42961161224975125,-0.1305529745472315
-0.6288415197859601,-0.17404055623256587
0.5573020894103078,0.995332559401983
-0.6080202382627561,-0.45966284085206427
0.5356584569881251,-0.4244876929471817
0.5748757975047785,-0.40028799072661425
0.45600930915262894,-0.37854212776264473
0.459924091266737,-0.3312938457322816
-1.3916800053536083,0.14087593098537074
0.5160797418563089,-0.36108113498564604
0.37023238837023237,-0.27516294311015976
-0.6580564744522449,0.547150225165993
-0.5913459789219092,-0.19037460532142003
-0.7083809655997575,-0.17404227572026754
0.5844040231805174,-0.20793338886571136
0.7932787739514141,1.308375480676016
0.6288471301844965,0.26128062249647677
0.4492756611196126,-0.23177755167411848
-0.6981100626150827,-0.537730832895307
-0.6464580499523818,-0.2856107041820811
-0.5222223958671176,-0.5885922925451884
-0.4801697276094803,0.46630870680591924
0.3154499573986488,-0.2578436621699
-0.7510492712123746,-0.3764694931163019
-0.6442536291629382,-0.34849989630794903
-0.7593399295056132,0.6613808518869977
-0.6410108974652,-0.1962275384175746
-0.2520838559199231,0.6027098987547878
-0.49642361421512304,0.4503577957874388
-0.5337750774916883,0.33336146543585654
-0.6828129458187517,-0.15484272085658987
-0.6807057957676038,-0.15355095052749018
-0.07407474827243127,-0.48858520012580653
-0.2332015891642166,-0.5154180751990796
0.580579082565237,-0.2978050826566729
-0.33691408819331015,-0.3792988106254072
0.7396978576217712,1.1105991478722896
-0.7447921786973962,0.6498669190546504
0.29975850619517086,-0.39245509969799336
-0.24146647997821732,-0.5163205503616514
-0.6412434254954914,-0.27708459774188043
0.414463642560107,1.0991375898223745
-0.428650007373326,0.8462273718762071
0.48223118278018856,-0.14253893451638047
-0.6400455908689777,1.1826928040488187
-0.6940465375373428,-0.11802991230361135
-0.5131316195301963,-0.4140137493855902
-0.3420840886259632,-0.3994359173587517
0.601618060651902,0.8620914313503428
0.4046463312073331,-0.5165427001534467
0.6402053703507722,-0.48368138969789065
-0.6841126274986594,-0.24809881363809858
-0.42019919641097475,0.5170567074977217
-0.6358538105182876,-0.19738670868694647
-0.5667649738621581,-0.1952181337067248
-1.3173916322948072,-0.4363725315124634
-0.6340644350196037,-0.2063562572414985
0.6105620317810944,-0.4625822112453793
0.30754384290663395,-0.40442599111704564
0.3925409401900075,1.0509860872652792
-0.6258031168042565,-0.27715237185015
-0.7955030357332349,0.6916076888940608
-0.6323353616521896,0.5248290750907986
0.4931138528401913,-0.326391822597444
-0.15122549233264482,-0.43442752937087514
-0.6443370505919365,-0.26416901266358994
-0.461703937458354,0.9624585516173644
-1.1410104467117352,-0.38700969743541613
-0.3045804487119417,-0.5039568104101045
-0.451066794272853,0.8765648857736503
0.5377549529935471,-0.3792157854553908
0.727921007512966,1.1842585975531752
0.532645205322755,0.7746730505253653
-0.4497659262355731,-0.5082655063653734
0.5485378922994331,0.2219510628345566
0.622145842595608,-0.4664430492976586
-0.6527137421583608,-0.1455164990293336
-0.47264268720709274,0.9530833502766214
-0.6358680900845396,-0.28184260929890914
0.5320793989855835,0.7712639706906393
-0.8809038892088524,0.7463709745828487
0.6800552552032268,0.9627233357346237
0.6128870065532297,1.0219433886630944
0.5958227462971553,-0.47128236916501637
-0.685357689221178,-0.14506473861535965
-0.6418806320315441,-0.14483240279589363
-0.7058074038386378,-0.4127749916324194
-0.5878989624570352,-0.45216891016505145
1.3254809754537762,-0.450612334831431
-0.48266624772749156,0.8860069754202942
-0.6352905444324624,-0.2073350182360072
0.5517874992331486,-0.31418509526519606
1.2755710227515356,-0.6678977527360443
0.4799031268412722,-0.3552799784134772
0.36941828523225534,-0.1940901280867558
0.5337443760274299,1.225197735809437
-1.4693650943540504,-0.13657142069298847
-1.2056744186800672,-0.2788013001582281
-0.5862895173320705,-0.244890124014161
-0.4414257054521036,-0.5014185404686994
-0.644741080116122,0.5420186103887251
0.5819012888473787,0.4027817434002164
0.5542296806418809,0.905550476131802
-0.482250997046257,0.4137542044180065
-0.10912813462003604,-0.5132579419118486
-0.5780508991675802,-0.48494770353526623
1.343150674702283,-0.4511889642303845
-0.6786787744749968,0.5062578773589878
0.9210281261421581,-0.6455583560593832
0.39364839171306076,-0.16264532591031194
-0.6397769822688631,0.5246823245688144
-1.3999025004531196,-0.17912297705398864
-0.6367695943495303,-0.635042607407279
-0.46671298562147034,-0.615143787110501
0.8847591785797894,-0.6193765484101773
-0.44817943963979423,0.5366492556239763
-0.551787631626365,0.3282112659599356
-0.37144558256906224,0.7669940927760918
0.39082720032217366,-0.3295641020444243
0.5717769044104719,-0.2676904381452214
-0.6812885742105494,0.5808708806224046
-0.4838071681837494,0.43521854735199234
-0.45683411078478003,-0.6069215689695978
-0.6847231171637974,-0.3685907311301917
-0.5497864749820619,0.6427258308744164
0.6632411564583495,0.9084775225166148
0.38197014961209025,-0.3238286888032191
-0.7142887932544195,-0.33854400751363917
0.5495797452589395,-0.3552984238656377
-0.638701146169972,-0.46372037433573504
-0.705662761083993,-0.6995742404278705
-0.1603193939670759,-0.2912609287414436
-1.5561600444576973,-0.22706775801623336
-0.3593474409925593,0.7579719508952893
0.4275713093807981,1.0961243031000265
-1.5618989895672506,0.8194671827180677
-0.3482071944596906,-0.40078655523612344
0.4510830343878557,1.0174172096994598
-0.6274602620230704,-0.22428447018800918
-0.6783588420992284,0.5033256823928927
0.5818409877515014,0.35522503871649747
0.6042915654844656,0.37929172635883335
-1.5528897686149383,-0.22458654294947886
0.5554820930360158,0.5340506474828001
-0.5086692674708411,-0.5501992507137888
0.5946699631932283,0.8188230248008109
0.5806738645480494,0.8771169007753066
-0.26886750323726805,-0.4505189134569683
0.5461563491762388,-0.3260289316827301
0.5336263070397841,-0.49115544113179405
0.5684023291010087,0.5493388983359672
2.9489579145819227,0.9296299087576302
-0.26636954389040507,-0.4501704937401298
-1.5516289694224503,0.64224218876581
0.4947685941702778,-0.44402623473480346
0.3996056093333854,-0.32638632251405164
0.48468439202476205,-0.1309782690953825
-1.1534908976969112,0.365111183222314
0.47218120067999825,-0.28678952757601706
0.6896514657173355,0.9442111481605628
-0.6042736441832327,-0.24221161086438509
0.7924577683878302,0.8715854779173924
0.39856575067094385,-0.517310264445802
1.3578643764674894,-0.9600736607081313
